A1BG
ADNP-AS1
ADNP2
ADO
ADORA1
ADORA2A-AS1
ADPGK
ADPRHL1
ADPRM
ADPRS
ADRA1A
ADRA1B
ADRA2A
ADRM1
ADSL
ADSS2
ADTRP
AEBP1
AEBP2
AEN
AFAP1
AFAP1L1
AFAP1L2
AFDN
AFDN-DT
AFF1
AFF2
AFF3.var1
AFF3.var3
AFF4
AFG1L
AFG3L1P
AFG3L2
AFG3L2P1
AFMID
AFTPH
AFTPH-DT
AGA
AGA-DT
AGAP1.var1
AGAP1.var2
AGAP14P
AGAP2
AGAP3
AGAP4
AGAP6
AGAP7P
AGAP9
AGBL1.var1
AGBL2
AGBL3
AGBL4.var1
AGBL5
AGBL5-AS1
AGER
AGFG1
AGFG2
AGGF1
AGGF1P1
AGK
AGK-DT
AGL
AGMO.var1
AGO1
AGO2
AGO3
AGO4
AGPAT1
AGPAT2
AGPAT3
AGPAT4
AGPAT5
AGPS
AGR3
AGT
AGTPBP1.var1
AGTR1
AGTRAP
AGXT2
AHCTF1
AHCTF1P1
AHCY
AHCYL1
AHCYL2
AHDC1
AHI1
AHNAK
AHNAK2
AHR
AHSA1
AHSA2P
AICDA
AIDA
AIF1L
AIFM1
AIFM2
AIFM3
AIG1
AIM2
AIMP1
AIMP1P1
AIMP2
AIP
AIPL1
AJAP1
AJUBA
AJUBA-DT
AK1
AK2
AK3
AK3P3
AK4
AK4P3
AK5
AK6
AK7
AK8.var1
AK9
AKAP1
AKAP1-DT
AKAP10
AKAP11
AKAP12
AKAP13
AKAP14
AKAP5
AKAP6
AKAP7
AKAP8
AKAP8L
AKAP9
AKIP1
AKIRIN1
AKIRIN2
AKIRIN2P1
AKNA
AKNAD1
AKR1A1
AKR1B1
AKR1B10
AKR1C1
AKR1C2
AKR1C3
AKR1C4
AKR1C6P
AKR1C7P
AKR1C8P
AKR1D1
AKR1E2
AKR7A2
AKR7A3
AKT1S1
AKT2
AKT3.var1
AKT3.var2
AKTIP
ALAD
ALAS1
ALAS2
ALB
ALCAM
ALDH18A1
ALDH1A1.var1
ALDH1A2
ALDH1L1
ALDH1L1-AS2
ALDH1L2
ALDH2
ALDH3A2
ALDH4A1
ALDH5A1
ALDH6A1
ALDH7A1
ALDH7A1P1
ALDH8A1
ALDH9A1
ALDOA
ALG1
ALG10
ALG10B
ALG11
ALG12
ALG13
ALG13-AS1
ALG14
ALG1L
ALG1L10P
ALG1L2
ALG1L9P.var1
ALG1L9P.var2
ALG2
ALG3
ALG5
ALG6
ALG8
ALG9
ALK
ALKAL1
ALKBH1
ALKBH2
ALKBH3
ALKBH4
ALKBH5
ALKBH6
ALKBH7
ALKBH8
ALLC
ALMS1
ALMS1P1
ALOX12
ALOX12-AS1.var1
ALOX12-AS1.var2
ALOX12P2
ALOX15
ALOX15B
ALOX5
ALOX5AP
ALOXE3
ALOXE3P1
ALPG
ALPK1
ALPK2
ALPK3
ALPL
ALS2
ALX1
ALYREF
AMBP
AMBRA1
AMD1
AMDHD1
AMDHD2
AMELY
AMER1
AMER2
AMER3
AMFR
AMMECR1
AMMECR1L
AMN1
AMOT
AMOTL1
AMOTL2
AMPD2
AMPD3
AMPH
AMTN
AMY2B
AMZ1
AMZ2
AMZ2P1
ANAPC1.var1
ANAPC1.var2
ANAPC10.var2
ANAPC10P1
ANAPC11
ANAPC13
ANAPC15
ANAPC15P1
ANAPC16
ANAPC1P1
ANAPC1P2
ANAPC1P4
ANAPC1P6
ANAPC2
ANAPC4
ANAPC5
ANAPC7
ANG
ANGEL1
ANGEL2
ANGPT1
ANGPT2
ANGPT4
ANGPTL1
ANGPTL4
ANGPTL5
ANGPTL6
ANK1.var1
ANK2
ANK2-AS1
ANK3.var1
ANKAR
ANKDD1A
ANKDD1B
ANKEF1
ANKFN1.var1
ANKFY1
ANKH
ANKHD1
ANKHD1-DT
ANKHD1-EIF4EBP3
ANKIB1
ANKK1
ANKLE1
ANKLE2
ANKMY1
ANKMY2
ANKRA2
ANKRD1
ANKRD10
ANKRD10-IT1
ANKRD11
ANKRD12
ANKRD13A
ANKRD13B
ANKRD13C
ANKRD13D
ANKRD16
ANKRD17
ANKRD17-DT
ANKRD18A
ANKRD18B
ANKRD18CP
ANKRD18DP
ANKRD19P
ANKRD20A1
ANKRD20A11P
ANKRD20A21P
ANKRD20A3P
ANKRD20A4P
ANKRD20A7P
ANKRD20A8P
ANKRD22
ANKRD24
ANKRD26
ANKRD26P1
ANKRD26P3
ANKRD27
ANKRD28
ANKRD29
ANKRD30A
ANKRD30B
ANKRD30BL
ANKRD31
ANKRD33B
ANKRD34B
ANKRD34C-AS1
ANKRD35
ANKRD36
ANKRD36B
ANKRD36BP2
ANKRD36C
ANKRD37
ANKRD39
ANKRD40
ANKRD42
ANKRD42-DT
ANKRD44
ANKRD44-IT1
ANKRD46
ANKRD49
ANKRD49P2
ANKRD50
ANKRD52
ANKRD54
ANKRD55
ANKRD6
ANKRD61
ANKRD65
ANKRD7
ANKRD9
ANKS1A.var1
ANKS1A.var2
ANKS1B.var1
ANKS3
ANKS6
ANKUB1
ANKZF1
ANLN
ANO10.var1
ANO10.var2
ANO2
ANO4
ANO5
ANO6
ANO7
ANO9
ANOS1
ANOS2P
ANP32A
ANP32AP1
ANP32B
ANP32BP1
ANP32C
ANP32D
ANP32E
ANPEP
ANTKMT
ANTXR1
ANTXR2
ANTXRLP1
ANXA1
ANXA11
ANXA2
ANXA2P2
ANXA2P3
ANXA3
ANXA4
ANXA5
ANXA6
ANXA7
ANXA9
AOAH
AOC2
AOC3
AOPEP
AOX1
AP1AR
AP1AR-DT
AP1B1
AP1G1
AP1G2
AP1M1
AP1M2
AP1S1
AP1S2
AP1S3
AP2A1
AP2A2
AP2B1
AP2B1P1
AP2M1
AP2S1
AP3B1
AP3B2
AP3D1
AP3M1
AP3M2
AP3S1
AP3S2
AP4B1
AP4B1-AS1
AP4E1
AP4M1
AP4S1
AP5B1
AP5M1
AP5S1
AP5Z1
APAF1
APBA1
APBA2
APBA3
APBB1
APBB1IP
APBB2.var1
APBB3
APC
APC2
APCDD1
APCDD1L
APCDD1L-DT
APEH
APELA
APEX1
APEX2
APH1A
APH1B
API5
API5P1
API5P2
APIP
APLF
APLNR
APLP1
APLP2
APMAP
APOBEC3C
APOBEC3F
APOBEC3H
APOC1
APOC4-APOC2
APOD
APOE
APOH
APOL1
APOL2
APOL6
APOLD1
APOM
APOO
APOOL
APP
APP-DT
APPBP2
APPBP2-DT
APPL1
APPL2
APRT
APTR
APTX
AQP10
AQP11
AQP4
AQP4-AS1
AQP7P4
AQP8
AQR
AR
ARAF
ARAP1
ARAP2
ARAP3
ARCN1
AREL1
ARF1
ARF3
ARF4
ARF4-AS1
ARF4P2
ARF5
ARF6
ARFGAP1
ARFGAP2
ARFGAP3
ARFGEF1
ARFGEF2
ARFGEF3
ARFIP1
ARFIP2
ARFRP1
ARG1
ARG2
ARGFX
ARGFXP2
ARGLU1
ARHGAP1
ARHGAP10
ARHGAP11A
ARHGAP11A-SCG5
ARHGAP11B-DT
ARHGAP12
ARHGAP15
ARHGAP17
ARHGAP18
ARHGAP19
ARHGAP20
ARHGAP21
ARHGAP22
ARHGAP23
ARHGAP23P1
ARHGAP24
ARHGAP26
ARHGAP27
ARHGAP27P1-BPTFP1-KPNA2P3
ARHGAP28
ARHGAP28-AS1
ARHGAP29
ARHGAP29-AS1
ARHGAP30
ARHGAP31
ARHGAP32
ARHGAP33
ARHGAP35
ARHGAP39
ARHGAP4
ARHGAP40
ARHGAP42
ARHGAP42P1
ARHGAP42P2
ARHGAP42P5
ARHGAP44
ARHGAP44-AS1
ARHGAP45
ARHGAP5
ARHGAP6
ARHGAP8
ARHGAP9
ARHGDIA
ARHGDIG
ARHGEF1
ARHGEF10
ARHGEF10L
ARHGEF11
ARHGEF12
ARHGEF15
ARHGEF16
ARHGEF17
ARHGEF18
ARHGEF18-AS1
ARHGEF2
ARHGEF26
ARHGEF26-AS1
ARHGEF28
ARHGEF3
ARHGEF33
ARHGEF35-AS1
ARHGEF37
ARHGEF38
ARHGEF39
ARHGEF4
ARHGEF40
ARHGEF5
ARHGEF6
ARHGEF7
ARHGEF9
ARID1A
ARID1B
ARID2
ARID3A
ARID3B
ARID4A
ARID4B
ARID5A
ARID5B
ARIH1
ARIH2
ARIH2OS
ARIH2P1
ARL1
ARL10
ARL13A
ARL13B
ARL14EP
ARL14EP-DT
ARL14EPL
ARL15.var1
ARL16
ARL17A
ARL17B
ARL2
ARL2BP
ARL2BPP6
ARL3
ARL4A
ARL4AP4
ARL4C
ARL5A
ARL5B
ARL5C
ARL6
ARL6IP1
ARL6IP1P2
ARL6IP1P3
ARL6IP5
ARL6IP6
ARL8A
ARL8B
ARMC1
ARMC10
ARMC2
ARMC3
ARMC5
ARMC6
ARMC7
ARMC8
ARMC8P1
ARMC9
ARMCX1
ARMCX2
ARMCX3
ARMCX4
ARMCX5
ARMCX5-GPRASP2
ARMCX6
ARMH1
ARMH3.var1
ARMH4.var1
ARMH4.var2
ARMT1
ARNT
ARNT2
ARNTL
ARNTL2
ARPC1A
ARPC2
ARPC3
ARPC3P3
ARPC3P4
ARPC3P5
ARPC4
ARPC5
ARPC5L
ARPIN
ARPP19
ARPP19P1
ARPP19P2
ARPP21
ARR3
ARRB1
ARRB2
ARRDC1-AS1
ARRDC3
ARRDC3-AS1
ARRDC4
ARRDC5
ARSA
ARSB
ARSD
ARSG
ARSH
ARSI
ARSJ
ARSK
ARSL
ART3
ART5
ARV1
ARVCF
ARX
ASAH1
ASAH2
ASAH2B
ASAP1
ASAP1-IT2
ASAP2
ASAP3
ASB1
ASB13
ASB14
ASB15
ASB16
ASB16-AS1
ASB2
ASB3
ASB5
ASB6
ASB7
ASB8
ASCC1
ASCC2
ASCC3.var1
ASCL1
ASCL5
ASF1A
ASF1B
ASGR1
ASH1L
ASH1L-AS1
ASH1L-IT1
ASH2L
ASIC1
ASIC2.var1
ASIC4
ASIP
ASL
ASNS
ASNSD1
ASNSP1
ASPA
ASPDH
ASPH
ASPHD1
ASPHD2
ASPM
ASPSCR1
ASRGL1
ASS1
ASTE1
ASTN1
ASTN2.var1
ASXL1
ASXL2
ASXL3
ATAD1
ATAD2
ATAD2B
ATAD3A
ATAD3B
ATAD3C
ATAD5
ATAT1
ATCAY
ATE1
ATE1-AS1
ATF1
ATF2
ATF3
ATF4
ATF4P3
ATF5
ATF6
ATF6B
ATF7
ATF7IP
ATF7IP2
ATG10
ATG101
ATG12
ATG12P1
ATG13
ATG14
ATG16L1
ATG16L2
ATG2A
ATG2B
ATG3
ATG4A
ATG4B
ATG4C
ATG4D
ATG5.var2
ATG7
ATG9A
ATG9B
ATIC
ATL1
ATL2
ATL3
ATM
ATMIN
ATN1
ATOH8
ATOX1
ATOX1-AS1
ATP10A
ATP10B
ATP10D
ATP11A
ATP11AUN
ATP11B
ATP11C
ATP12A
ATP13A1
ATP13A3
ATP13A4
ATP1A1
ATP1A1-AS1
ATP1A2
ATP1A3
ATP1A4
ATP1B1
ATP1B2
ATP1B3
ATP1B3P1
ATP23
ATP2A1
ATP2A1-AS1
ATP2A2
ATP2A3
ATP2B1
ATP2B1-AS1
ATP2B2
ATP2B3
ATP2B4
ATP2C1
ATP2C2
ATP4B
ATP5F1A
ATP5F1B
ATP5F1C
ATP5F1CP1
ATP5F1D
ATP5F1E
ATP5F1EP2
ATP5IF1
ATP5MC1
ATP5MC1P2
ATP5MC1P5
ATP5MC1P7
ATP5MC2
ATP5MC3
ATP5ME
ATP5MF
ATP5MG
ATP5MGL
ATP5MJ
ATP5MK
ATP5MKP1
ATP5PB
ATP5PD
ATP5PDP1
ATP5PDP2
ATP5PF
ATP5PO
ATP5POP1
ATP6AP1
ATP6AP1L
ATP6AP2
ATP6V0A1
ATP6V0A2
ATP6V0A4
ATP6V0B
ATP6V0D1
ATP6V0D1-DT
ATP6V0D2
ATP6V0E1
ATP6V0E2
ATP6V0E2-AS1
ATP6V1A
ATP6V1B2
ATP6V1C1
ATP6V1C2
ATP6V1D
ATP6V1E1
ATP6V1E1P1
ATP6V1E1P3
ATP6V1E2
ATP6V1F
ATP6V1G1
ATP6V1G2
ATP6V1G2-DDX39B
ATP6V1H
ATP7A
ATP8A1
ATP8A2.var1
ATP8A2P3
ATP8B1
ATP8B2
ATP8B3
ATP8B4
ATP8B5P
ATP9A.var1
ATP9B
ATPAF1
ATPAF2
ATPSCKMT
ATR
ATRAID
ATRIP
ATRN
ATRNL1.var1
ATRX
ATXN1-AS1
ATXN1.var1
ATXN1.var2
ATXN1.var3
ATXN10
ATXN1L
ATXN2
ATXN2L
ATXN3
ATXN7
ATXN7L1.var1
ATXN7L1.var2
ATXN7L2
ATXN7L3
ATXN7L3B
ATXN7L3P1
ATXN8OS
AUH
AUNIP
AUP1
AURKA
AURKAIP1
AURKB
AUTS2.var1
AUTS2.var2
AUTS2.var3
AVEN
AVIL
AVL9
AVPI1
AVPR1A
AXDND1
AXIN1
AXIN2
AXL
AZGP1
AZGP1P1
AZI2
AZIN1
AZIN2
B2M
B3GALNT1P1
B3GALNT2
B3GALT1
B3GALT2
B3GALT4
B3GALT5
B3GALT6
B3GALT9
B3GAT1
B3GAT1-DT
B3GAT2
B3GAT3
B3GLCT
B3GNT2
B3GNT5
B3GNTL1
B3GNTL1P1
B4GALNT1
B4GALNT2
B4GALNT2P1
B4GALNT3
B4GALNT4
B4GALT1
B4GALT2
B4GALT3
B4GALT4
B4GALT5
B4GALT6
B4GALT7
B4GAT1
B9D1
B9D2
BAALC
BAALC-AS1
BABAM1
BABAM2
BACE1
BACE1-AS
BACE2
BACH1
BACH1-IT1
BACH1-IT3
BACH2
BAD
BAG1
BAG2
BAG3
BAG4
BAG5
BAG6
BAGE2
BAHCC1
BAHD1
BAIAP2
BAIAP2-DT
BAIAP2L1
BAIAP2L2
BAIAP3
BAK1
BAMBI
BANF1
BANF1P2
BANF1P4
BANF2
BANK1
BANP
BAP1
BARD1
BASP1
BASP1-AS1
BATF
BATF2
BATF3
BAX
BAZ1A
BAZ1A-AS1
BAZ1B
BAZ2A
BAZ2B
BBC3
BBIP1
BBLN
BBOF1
BBOX1
BBOX1-AS1.var1
BBS1
BBS10
BBS12
BBS2
BBS4
BBS5
BBS7
BBS9.var1
BBX
BCAM
BCAN
BCAN-AS1
BCAP29
BCAP31
BCAR1
BCAR3-AS1
BCAR3.var1
BCAR4
BCAS2
BCAS2P2
BCAS3
BCAS4
BCAT1
BCAT2
BCCIP
BCDIN3D
BCDIN3D-AS1
BCKDHB
BCKDK
BCL10
BCL11A
BCL11B
BCL2.var1
BCL2A1
BCL2L1
BCL2L11
BCL2L12
BCL2L13
BCL2L14
BCL2L15
BCL2L2
BCL2L2-PABPN1
BCL3
BCL6
BCL7A
BCL7B
BCL7C
BCL9
BCL9L
BCLAF1
BCLAF1P1
BCLAF1P2
BCLAF3
BCO1
BCO2
BCOR
BCORL1
BCORP1
BCR
BCRP2
BCS1L
BDH1
BDH2
BDH2P1
BDKRB2
BDNF
BDNF-AS.var1
BDP1
BEAN1
BEAN1-AS1
BECN1
BEGAIN
BEND2
BEND3
BEND4
BEND5
BEND6
BEND7
BEST1
BEST2
BEST3
BET1
BET1-AS1
BET1L
BEX1
BEX2
BEX3
BEX4
BEX5
BFAR
BFSP1
BHLHE22
BHLHE40
BHLHE40-AS1
BHLHE41
BHMT
BHMT2
BICC1.var1
BICD1-AS1
BICD1.var1
BICD1.var2
BICD2
BICDL1
BICRA
BICRAL
BID
BIK
BIN1
BIN2
BIN3
BIRC2
BIRC3
BIRC5
BIRC6
BIRC6-AS2
BIVM
BLCAP
BLM
BLMH
BLNK
BLOC1S1
BLOC1S2
BLOC1S3
BLOC1S4
BLOC1S5
BLOC1S5-TXNDC5
BLOC1S6
BLOC1S6P1
BLVRA
BLVRB
BLZF1
BMERB1
BMF
BMI1
BMP1
BMP2
BMP2K
BMP5
BMP6
BMP7
BMP8A
BMPER
BMPR1A
BMPR1AP1
BMPR1B
BMPR2
BMS1
BMS1P1
BMS1P10
BMS1P23
BMS1P4
BMT2
BNC2
BNIP1
BNIP2
BNIP3
BNIP3L
BNIP3P1
BNIP3P27
BNIPL
BOC
BOD1
BOD1L1
BOK
BOLA1
BOLA2P2
BOLA3
BOLA3-AS1
BOLL
BOP1
BORA
BORCS5
BORCS7
BORCS7-ASMT
BORCS8
BPGM
BPHL
BPIFB9P
BPNT1
BPNT2
BPTF
BRAF
BRAP
BRAT1
BRCA1
BRCA1P1
BRCA2
BRCC3
BRCC3P1
BRD1
BRD2
BRD3
BRD3OS
BRD4
BRD7
BRD7P2
BRD7P4
BRD7P5
BRD7P6
BRD8
BRD9
BRDT
BRF1
BRI3
BRI3BP
BRI3BPP1
BRINP1
BRINP2
BRINP3.var1
BRINP3.var2
BRIP1
BRIX1
BRK1
BRME1
BRMS1
BRMS1L
BROX
BRPF1
BRPF3
BRPF3-AS1
BRSK1
BRSK2
BRWD1
BRWD1-IT1
BRWD3
BSCL2
BSDC1
BSG
BSG-AS1
BSN
BST1
BTAF1
BTBD1
BTBD10
BTBD10P1
BTBD11.var1
BTBD16
BTBD19
BTBD2
BTBD3
BTBD6
BTBD7
BTBD8
BTBD9-AS1
BTBD9.var1
BTBD9.var2
BTC
BTD
BTF3
BTF3L4
BTF3L4P2
BTF3P10
BTF3P13
BTF3P2
BTF3P5
BTG1
BTG1-DT
BTG2
BTG3
BTLA
BTN2A1
BTN2A2
BTN2A3P
BTN3A1
BTN3A2
BTN3A3
BTNL8
BTRC.var1
BUB1
BUB1B
BUB3
BUD13
BUD23
BUD31
BVES
BVES-AS1
BYSL
BZW1
BZW1P1
BZW1P2
BZW2
C10orf120
C10orf143
C10orf67
C10orf82
C10orf88
C10orf90
C10orf95-AS1
C11orf1
C11orf42
C11orf49
C11orf54
C11orf58
C11orf65
C11orf71
C11orf80
C11orf87
C12orf29
C12orf4
C12orf40
C12orf42
C12orf43
C12orf50
C12orf54
C12orf57
C12orf60
C12orf73
C12orf75
C12orf76
C13orf42
C14orf119
C14orf132
C14orf178
C14orf28
C14orf39
C14orf93
C15orf40
C15orf48
C15orf61
C15orf65
C16orf46
C16orf72
C16orf74
C16orf87
C16orf91
C16orf95-DT
C16orf95.var1
C16orf95.var2
C16orf96
C17orf100
C17orf107
C17orf113
C17orf114
C17orf58
C17orf64
C17orf67
C17orf75
C17orf78
C17orf80
C17orf97
C17orf98
C17orf99
C18orf21
C18orf25
C18orf32
C18orf54
C18orf63
C19orf12
C19orf18
C19orf25
C19orf38
C19orf44
C19orf47
C19orf48
C19orf53
C19orf54
C19orf71
C19orf73
C19orf81
C1D
C1GALT1
C1GALT1C1
C1GALT1P1
C1QA
C1QBP
C1QTNF1
C1QTNF3
C1QTNF3-AMACR
C1QTNF4
C1QTNF6
C1QTNF7
C1QTNF7-AS1
C1R
C1RL
C1RL-AS1
C1S
C1orf100
C1orf105
C1orf109
C1orf112
C1orf122
C1orf127
C1orf131
C1orf141
C1orf146
C1orf158
C1orf159
C1orf162
C1orf167
C1orf174
C1orf189
C1orf194
C1orf198
C1orf21
C1orf216
C1orf220
C1orf232
C1orf35
C1orf43
C1orf50
C1orf52
C1orf53
C1orf54
C1orf56
C1orf87
C2
C20orf203
C20orf27
C20orf96
C21orf58
C21orf62
C21orf62-AS1.var1
C21orf91
C21orf91-OT1
C22orf23
C22orf39
C22orf46
C2CD2
C2CD2L
C2CD3
C2CD4A
C2CD4C
C2CD5
C2CD6
C2orf15
C2orf16
C2orf27A
C2orf42
C2orf49
C2orf49-DT
C2orf68
C2orf69
C2orf72
C2orf73
C2orf74
C2orf76
C2orf80
C2orf83
C2orf88
C2orf92
C3
C3AR1
C3P1
C3orf14
C3orf18
C3orf20
C3orf33
C3orf35
C3orf38
C3orf49
C3orf52
C3orf62
C3orf70
C3orf80
C4BPA
C4BPB
C4orf17
C4orf19
C4orf3
C4orf33
C4orf45
C4orf46
C4orf47
C4orf48
C4orf50
C4orf51
C5
C5AR1
C5AR2
C5orf15
C5orf22
C5orf24
C5orf34
C5orf38
C5orf46
C5orf51
C5orf64
C5orf67
C6
C6orf118
C6orf120
C6orf136
C6orf163
C6orf201
C6orf226
C6orf47
C6orf52
C6orf58
C6orf62
C6orf89
C7
C7orf26
C7orf31
C7orf50
C7orf57
C7orf61
C7orf77
C8orf33
C8orf34
C8orf44
C8orf44-SGK3
C8orf48
C8orf76
C8orf82
C8orf86
C8orf88
C8orf89
C9orf116
C9orf129
C9orf131
C9orf152
C9orf153
C9orf24
C9orf40
C9orf72
C9orf78
C9orf85
C9orf92
CA1
CA10.var1
CA11
CA12
CA13
CA14
CA2
CA3
CA3-AS1
CA5A
CA5B
CA5BP1
CA8
CAAP1
CAB39
CAB39L
CABCOCO1
CABIN1
CABLES1
CABLES2
CABP1
CABP2
CABP4
CABYR
CACFD1
CACHD1
CACNA1A
CACNA1B
CACNA1C
CACNA1C-AS2
CACNA1D
CACNA1E
CACNA1F
CACNA1G
CACNA1H
CACNA1I
CACNA1S
CACNA2D1
CACNA2D2
CACNA2D3.var1
CACNB1
CACNB2
CACNB3
CACNB4
CACNG2
CACNG3
CACNG4
CACNG5
CACNG6
CACNG7
CACNG8
CACTIN
CACUL1
CACYBP
CACYBPP2
CAD
CADM1.var1
CADM2
CADM3
CADM4
CADPS
CADPS2.var1
CAHM
CALB1
CALB2
CALCA
CALCB
CALCOCO1
CALCOCO2
CALCR
CALD1
CALHM4
CALM1
CALM1P1
CALM2
CALM2P2
CALM2P3
CALM3
CALML4
CALN1.var1
CALR
CALR4P
CALU
CALY
CAMK1
CAMK1D
CAMK2A
CAMK2B
CAMK2D.var1
CAMK2D.var2
CAMK2G
CAMK2N1
CAMK4
CAMKK1
CAMKK2
CAMKMT.var1
CAMKV
CAMLG
CAMSAP1
CAMSAP2
CAMSAP3
CAMTA1-DT
CAMTA1-IT1
CAMTA1.var1
CAMTA2
CAND1
CAND2
CANT1
CANX
CAP1
CAP1P2
CAP2
CAPN1
CAPN10
CAPN10-DT
CAPN12
CAPN13
CAPN15
CAPN2
CAPN3
CAPN5
CAPN6
CAPN7
CAPN8
CAPNS1
CAPRIN1
CAPRIN2
CAPS
CAPS2
CAPZA1
CAPZA1P3
CAPZA2
CAPZB
CARD10
CARD11
CARD14
CARD16
CARD18
CARD19
CARD6
CARD8
CARF
CARHSP1
CARM1
CARM1P1
CARMAL
CARMIL1
CARMIL3
CARMN
CARNMT1
CARNMT1-AS1
CARNS1
CARS1
CARS2
CASC15
CASC17
CASC18
CASC2
CASC20
CASC3
CASC6
CASC9.var1
CASC9.var2
CASD1
CASK
CASKIN1
CASP1
CASP10
CASP14
CASP2
CASP3
CASP4
CASP5
CASP6
CASP7
CASP8
CASP8AP2
CASP9
CASQ1
CASQ2
CASR
CAST
CASTOR1
CASTOR2
CASTOR3
CASZ1
CAT
CATIP
CATSPER2
CATSPER2P1
CATSPERB
CATSPERD
CATSPERE
CATSPERG
CAV1
CAV2.var2
CAVIN1
CAVIN2-AS1
CAVIN3
CAVIN4
CBARP-DT
CBFA2T2
CBFA2T3
CBFB
CBL
CBLB
CBLC
CBLIF
CBLL1
CBLL1-AS1
CBLN2
CBLN4
CBR1
CBR3-AS1
CBR4.var1
CBR4.var2
CBS
CBWD1
CBWD2
CBWD3
CBWD4P
CBWD5
CBWD6
CBX1
CBX1P1
CBX1P2
CBX2
CBX3
